nom_schema;nom_table;nom_variable_actuel;type_actuel;type_final;new_nom_variable
intermediate;backbone;dec_odds_pinnacle_opp;DOUBLE;DOUBLE;dec_odds_pinnacle_opp
intermediate;backbone;dec_odds_avg_team;DOUBLE;DOUBLE;dec_odds_avg_team
intermediate;backbone;dec_odds_avg_draw;DOUBLE;DOUBLE;dec_odds_avg_draw
intermediate;backbone;dec_odds_avg_opp;DOUBLE;DOUBLE;dec_odds_avg_opp
intermediate;backbone;dec_pinnacle_prob_team;DOUBLE;DOUBLE;dec_pinnacle_prob_team
intermediate;backbone;dec_pinnacle_prob_draw;DOUBLE;DOUBLE;dec_pinnacle_prob_draw
intermediate;backbone;dec_pinnacle_prob_opp;DOUBLE;DOUBLE;dec_pinnacle_prob_opp
intermediate;backbone;dec_market_prob_team;DOUBLE;DOUBLE;dec_market_prob_team
intermediate;backbone;dec_market_prob_draw;DOUBLE;DOUBLE;dec_market_prob_draw
intermediate;backbone;dec_market_prob_opp;DOUBLE;DOUBLE;dec_market_prob_opp
intermediate;backbone;dec_pinnacle_prob_close_team;DOUBLE;DOUBLE;dec_pinnacle_prob_close_team
intermediate;backbone;dec_pinnacle_prob_close_draw;DOUBLE;DOUBLE;dec_pinnacle_prob_close_draw
intermediate;backbone;dec_pinnacle_prob_close_opp;DOUBLE;DOUBLE;dec_pinnacle_prob_close_opp
intermediate;backbone;dec_market_prob_close_team;DOUBLE;DOUBLE;dec_market_prob_close_team
intermediate;backbone;dec_market_prob_close_draw;DOUBLE;DOUBLE;dec_market_prob_close_draw
intermediate;backbone;dec_market_prob_close_opp;DOUBLE;DOUBLE;dec_market_prob_close_opp
intermediate;backbone;dec_pinnacle_drift_team;DOUBLE;DOUBLE;dec_pinnacle_drift_team
intermediate;backbone;dec_pinnacle_drift_draw;DOUBLE;DOUBLE;dec_pinnacle_drift_draw
intermediate;backbone;dec_pinnacle_drift_opp;DOUBLE;DOUBLE;dec_pinnacle_drift_opp
intermediate;backbone;dec_pinnacle_prob_over25;DOUBLE;DOUBLE;dec_pinnacle_prob_over25
intermediate;backbone;dec_pinnacle_prob_under25;DOUBLE;DOUBLE;dec_pinnacle_prob_under25
intermediate;backbone;dec_pinnacle_prob_close_over25;DOUBLE;DOUBLE;dec_pinnacle_prob_close_over25
intermediate;backbone;dec_pinnacle_prob_close_under25;DOUBLE;DOUBLE;dec_pinnacle_prob_close_under25
intermediate;corner_profiles;match_id;VARCHAR;VARCHAR;str_match_id
intermediate;corner_profiles;team_id;BIGINT;VARCHAR;str_team_id
intermediate;corner_profiles;corner_taker_id;INTEGER;VARCHAR;str_corner_taker_id
intermediate;corner_profiles;corner_row_num;INTEGER;INTEGER;int_corner_row_num
intermediate;corner_profiles;expanded_minute;INTEGER;INTEGER;int_expanded_minute
intermediate;corner_profiles;corner_side;VARCHAR;VARCHAR;str_corner_side
intermediate;corner_profiles;landing_zone;VARCHAR;VARCHAR;str_landing_zone
intermediate;corner_profiles;n_aerial_duels;BIGINT;BIGINT;int_n_aerial_duels
intermediate;corner_profiles;shot_body_part;VARCHAR;VARCHAR;str_shot_body_part
intermediate;corner_profiles;clearance_player_id;INTEGER;VARCHAR;str_clearance_player_id
intermediate;corner_profiles;clearance_quality;VARCHAR;VARCHAR;str_clearance_quality
intermediate;corner_profiles;is_headed_clearance;BOOLEAN;BOOLEAN;bool_is_headed_clearance
intermediate;corner_profiles;outcome;VARCHAR;VARCHAR;str_outcome
intermediate;corner_profiles;chain_danger_total;DOUBLE;DOUBLE;dec_chain_danger_total
intermediate;corner_profiles;chain_danger_momentum;DOUBLE;DOUBLE;dec_chain_danger_momentum
gold;equipe_adversaire_match;match_id;VARCHAR;VARCHAR;str_match_id
gold;equipe_adversaire_match;team_id;BIGINT;VARCHAR;str_team_id
gold;equipe_adversaire_match;opponent_id;BIGINT;VARCHAR;str_opponent_id
gold;equipe_adversaire_match;date;DATE;DATE;dt_date
gold;equipe_adversaire_match;season;VARCHAR;VARCHAR;str_season
gold;equipe_adversaire_match;league_source;VARCHAR;VARCHAR;str_league_source
gold;equipe_adversaire_match;h2h_played;HUGEINT;BIGINT;int_h2h_played
gold;equipe_adversaire_match;h2h_home_played;HUGEINT;BIGINT;int_h2h_home_played
gold;equipe_adversaire_match;h2h_win_rate_cutoff;DOUBLE;DOUBLE;dec_h2h_win_rate_cutoff
gold;equipe_adversaire_match;h2h_draw_rate_cutoff;DOUBLE;DOUBLE;dec_h2h_draw_rate_cutoff
gold;equipe_adversaire_match;h2h_loss_rate_cutoff;DOUBLE;DOUBLE;dec_h2h_loss_rate_cutoff
gold;equipe_adversaire_match;h2h_home_win_rate_cutoff;DOUBLE;DOUBLE;dec_h2h_home_win_rate_cutoff
gold;equipe_adversaire_match;h2h_avg_gf_10;DOUBLE;DOUBLE;dec_h2h_avg_gf_10
gold;equipe_adversaire_match;h2h_avg_ga_10;DOUBLE;DOUBLE;dec_h2h_avg_ga_10
gold;equipe_adversaire_match;h2h_avg_xg_diff_10;DOUBLE;DOUBLE;dec_h2h_avg_xg_diff_10
gold;equipe_confrontation_match;match_id;VARCHAR;VARCHAR;str_match_id
gold;equipe_confrontation_match;team_id;BIGINT;VARCHAR;str_team_id
gold;equipe_confrontation_match;opponent_id;BIGINT;VARCHAR;str_opponent_id
gold;equipe_confrontation_match;opp_press_ppda_rolling_3;DOUBLE;DOUBLE;dec_opp_press_ppda_rolling_3
gold;equipe_confrontation_match;self_buildup_resistance_rolling_3;DOUBLE;DOUBLE;dec_self_buildup_resistance_rolling_3
gold;equipe_confrontation_match;matchup_high_press_vs_buildup_rolling_3;DOUBLE;DOUBLE;dec_matchup_high_press_vs_buildup_rolling_3
gold;equipe_confrontation_match;opp_press_ppda_rolling_5;DOUBLE;DOUBLE;dec_opp_press_ppda_rolling_5
gold;equipe_confrontation_match;self_buildup_resistance_rolling_5;DOUBLE;DOUBLE;dec_self_buildup_resistance_rolling_5
gold;equipe_confrontation_match;matchup_high_press_vs_buildup_rolling_5;DOUBLE;DOUBLE;dec_matchup_high_press_vs_buildup_rolling_5
gold;equipe_confrontation_match;opp_press_ppda_rolling_10;DOUBLE;DOUBLE;dec_opp_press_ppda_rolling_10
gold;equipe_confrontation_match;self_buildup_resistance_rolling_10;DOUBLE;DOUBLE;dec_self_buildup_resistance_rolling_10
gold;equipe_confrontation_match;matchup_high_press_vs_buildup_rolling_10;DOUBLE;DOUBLE;dec_matchup_high_press_vs_buildup_rolling_10
gold;equipe_confrontation_match;self_team_xgbuildup_lag;DOUBLE;DOUBLE;dec_self_team_xgbuildup_lag
gold;equipe_confrontation_match;opp_team_xgbuildup_lag;DOUBLE;DOUBLE;dec_opp_team_xgbuildup_lag
gold;equipe_confrontation_zone;match_id;VARCHAR;VARCHAR;str_match_id
gold;equipe_confrontation_zone;team_id;BIGINT;VARCHAR;str_team_id
gold;equipe_confrontation_zone;off_danger_gauche;DOUBLE;DOUBLE;dec_off_danger_gauche
gold;equipe_confrontation_zone;off_danger_axe;DOUBLE;DOUBLE;dec_off_danger_axe
gold;equipe_confrontation_zone;off_danger_droit;DOUBLE;DOUBLE;dec_off_danger_droit
gold;equipe_confrontation_zone;off_cross_gauche;DOUBLE;DOUBLE;dec_off_cross_gauche
gold;equipe_confrontation_zone;off_cross_droit;DOUBLE;DOUBLE;dec_off_cross_droit
gold;equipe_confrontation_zone;off_dribble_gauche;DOUBLE;DOUBLE;dec_off_dribble_gauche
gold;equipe_confrontation_zone;off_dribble_droit;DOUBLE;DOUBLE;dec_off_dribble_droit
gold;equipe_confrontation_zone;off_central_axe;DOUBLE;DOUBLE;dec_off_central_axe
gold;equipe_confrontation_zone;def_danger_gauche;DOUBLE;DOUBLE;dec_def_danger_gauche
gold;equipe_confrontation_zone;def_danger_axe;DOUBLE;DOUBLE;dec_def_danger_axe
gold;equipe_confrontation_zone;def_danger_droit;DOUBLE;DOUBLE;dec_def_danger_droit
gold;equipe_confrontation_zone;def_cross_gauche;DOUBLE;DOUBLE;dec_def_cross_gauche
